Country,Stage,Category,source,Production(kg)_2024,Import(kg)_2024,Export(kg)_2024,Consumption(kg)_2024
Guyana,processed,Bauxite,,0.0,7135991.84,0.0,7135991.84
Guyana,processed,Boron,,0.0,28670.16,0.0,28670.16
Guyana,processed,Lead,,0.0,512030.0,3298.64,508731.36
Guyana,processed,Magnesium,,0.0,97865.2,1504.0,96361.2
Guyana,processed,Manganese,,0.0,3643928.16,0.0,3643928.16
Guyana,processed,Molybdenum,,0.0,73.04,0.0,73.04
Guyana,processed,Nickel,,0.0,1631534.7200000002,0.0,1631534.7200000002
Guyana,processed,Platinum Group Metals,,0.0,28.0,0.0,28.0
Guyana,processed,Silicon,,0.0,10545427.6,41692.840000000004,10503734.76
Guyana,processed,Silver,,0.0,1680.64,365.6,1315.04
Guyana,processed,Tin,,0.0,1657.48,0.0,1657.48
Guyana,processed,Titanium,,0.0,269640.0,0.0,269640.0
Guyana,processed,Zinc,,0.0,328468.0,0.0,328468.0
Guyana,raw,Boron,,0.0,11600.0,0.0,11600.0
Guyana,raw,Copper,,0.0,3686.0,0.0,3686.0
Guyana,raw,Fluorspar,,0.0,19755.8,0.0,19755.8
Guyana,raw,Gold,WMD,13440.0,80016.0,0.0,93456.0
Guyana,raw,Lithium,,0.0,809085.64,357.44,808728.2000000001
Guyana,raw,Magnesium,,0.0,2402428.8800000004,24.0,2402404.8800000004
Guyana,raw,Silver,,0.0,6.0,0.0,6.0
Guyana,raw,Tin,,0.0,23922.2,0.0,23922.2
Guyana,raw,Zinc,,0.0,225.32,0.0,225.32
Honduras,processed,Bauxite,,0.0,3815418.7399999998,16000.0,3799418.7399999998
Honduras,processed,Boron,,0.0,460837.19,0.0,460837.19
Honduras,processed,Cadmium,,0.0,2.47,0.0,2.47
Honduras,processed,Chromium,,0.0,9.09,0.0,9.09
Honduras,processed,Lead,BGS,6000000.0,14738.88,0.0,6014738.88
Honduras,processed,Lithium,,0.0,13154.2,0.0,13154.2
Honduras,processed,Magnesium,,0.0,52415.0,0.0,52415.0
Honduras,processed,Manganese,,0.0,1921.09,0.0,1921.09
Honduras,processed,Molybdenum,,0.0,800.0,0.0,800.0
Honduras,processed,Nickel,,0.0,206.19,0.0,206.19
Honduras,processed,Rare Earths,,0.0,14.899999999999999,0.0,14.899999999999999
Honduras,processed,Silicon,,0.0,2055166.53,31382.739999999998,2023783.79
Honduras,processed,Silver,,0.0,1393.3,318.22,1075.08
Honduras,processed,Tin,,0.0,21401.89,3004.19,18397.7
Honduras,processed,Titanium,,0.0,369547.0,36.0,369511.0
Honduras,processed,Zinc,,0.0,77539.36,100.0,77439.36
Honduras,raw,Boron,,0.0,913047.04,48000.0,865047.04
Honduras,raw,Copper,,0.0,216050.0,8.0,216042.0
Honduras,raw,Fluorspar,,0.0,14402800.0,0.0,14402800.0
Honduras,raw,Gold,WMD,2051.0,0.0,0.0,2051.0
Honduras,raw,Graphite,,0.0,166.49,0.0,166.49
Honduras,raw,Lead,WMD,12300000.0,3.0,9257120.0,3042883.0
Honduras,raw,Lithium,,0.0,120542.82,0.0,120542.82
Honduras,raw,Magnesium,,0.0,0.81,0.0,0.81
Honduras,raw,Manganese,,0.0,344.0,0.0,344.0
Honduras,raw,Silver,WMD,32000.0,0.0,22498.53,9501.470000000001
Honduras,raw,Zinc,WMD,30000000.0,1305.0,18419600.0,11581705.0
Hungary,processed,Aluminium,,0.0,2256904619.9,1695496853.32,561407766.5800002
Hungary,processed,Arsenic,,0.0,23412.48,0.0,23412.48
Hungary,processed,Bauxite,,0.0,490618934.88,453361096.0,37257838.879999995
Hungary,processed,Boron,,0.0,12740637.121,1249244.0,11491393.121
Hungary,processed,Chromium,,0.0,65748.092,153.2,65594.892
Hungary,processed,Copper,,0.0,527635772.26,256836337.438,270799434.822
Hungary,processed,Gallium,,0.0,2800.244,0.0,2800.244
Hungary,processed,Germanium,,0.0,2800.244,0.0,2800.244
Hungary,processed,Gold,,0.0,2018281.603,1882.656,2016398.947
Hungary,processed,Imdium,,0.0,2800.244,0.0,2800.244
Hungary,processed,Lead,BGS,17000000.0,25842311.373,3596554.712,39245756.661
Hungary,processed,Lithium,,0.0,3862624.9800000004,12036.0,3850588.9800000004
Hungary,processed,Magnesium,,0.0,63964751.264,24487740.2,39477011.063999996
Hungary,processed,Manganese,,0.0,15824758.8,155560.0,15669198.8
Hungary,processed,Nickel,,0.0,22776817.302,13325221.28,9451596.022000002
Hungary,processed,Niobium,,0.0,2808.244,0.0,2808.244
Hungary,processed,Platinum Group Metals,,0.0,626.216,90.524,535.692
Hungary,processed,Rare Earths,,0.0,750117.6830000001,188.0,749929.6830000001
Hungary,processed,Silicon,,0.0,134444633.028,37231645.84,97212987.188
Hungary,processed,Silver,,0.0,6991813.09,2383167.6,4608645.49
Hungary,processed,Tin,,0.0,43767300.456,5252657.35,38514643.106
Hungary,processed,Titanium,,0.0,152988.02,90383.303,62604.71699999999
Hungary,processed,Vanadium,,0.0,19801.676,0.0,19801.676
Hungary,processed,Zinc,,0.0,71805785.2,1017122.0,70788663.2
Hungary,raw,Boron,,0.0,3513.844,80.0,3433.844
Hungary,raw,Chromium,,0.0,266006.00800000003,0.0,266006.00800000003
Hungary,raw,Cobalt,,0.0,424.0,0.0,424.0
Hungary,raw,Copper,,0.0,16083784.0,252352.0,15831432.0
Hungary,raw,Fluorspar,,0.0,324000.0,220.0,323780.0
Hungary,raw,Gold,,0.0,273544.24,152144.0,121400.23999999999
Hungary,raw,Graphite,,0.0,1865207.48,1497720.0,367487.48
Hungary,raw,Lithium,,0.0,28574430.01,14608240.0,13966190.010000002
Hungary,raw,Magnesium,,0.0,1529980.0,4120.0,1525860.0
Hungary,raw,Manganese,,0.0,260364.0,2623.652,257740.348
Hungary,raw,Molybdenum,,0.0,2.62,0.0,2.62
Hungary,raw,Niobium,,0.0,12.0,0.0,12.0
Hungary,raw,Selenium,,0.0,7660.4,0.0,7660.4
Hungary,raw,Vanadium,,0.0,12.0,0.0,12.0
Hungary,raw,Zirconium,,0.0,2627584.0,0.0,2627584.0
Iceland,processed,Aluminium,BGS,768389000.0,1645355244.057,829359165.449,1584385078.6080003
Iceland,processed,Bauxite,,0.0,1638399666.266,0.0,1638399666.266
Iceland,processed,Chromium,,0.0,12119.0,0.0,12119.0
Iceland,processed,Cobalt,,0.0,3.0,0.0,3.0
Iceland,processed,Gallium,,0.0,7.0,0.0,7.0
Iceland,processed,Germanium,,0.0,7.0,0.0,7.0
Iceland,processed,Gold,,0.0,82.074,0.0,82.074
Iceland,processed,Imdium,,0.0,7.0,0.0,7.0
Iceland,processed,Lithium,,0.0,4611.0,0.0,4611.0
Iceland,processed,Magnesium,,0.0,2067066.0,0.0,2067066.0
Iceland,processed,Molybdenum,,0.0,1240.361,0.0,1240.361
Iceland,processed,Nickel,,0.0,109.935,21.0,88.935
Iceland,processed,Niobium,,0.0,8.0,0.0,8.0
Iceland,processed,Rare Earths,,0.0,3306.342,3.0,3303.342
Iceland,processed,Silicon,USGS,90000000.0,8829586.911,61260188.0,37569398.911
Iceland,processed,Silver,,0.0,401.171,84.0,317.171
Iceland,processed,Tin,,0.0,1292.125,0.0,1292.125
Iceland,processed,Titanium,,0.0,287063.36,0.0,287063.36
Iceland,processed,Vanadium,,0.0,42.0,0.0,42.0
Iceland,processed,Zinc,,0.0,25447.490999999998,19.553,25427.938
Iceland,raw,Aluminium,WMD,752904000.0,0.0,0.0,752904000.0
Iceland,raw,Copper,,0.0,1692.037,0.0,1692.037
Iceland,raw,Fluorspar,,0.0,80515.0,0.0,80515.0
Iceland,raw,Gold,,0.0,20.908,0.0,20.908
Iceland,raw,Graphite,,0.0,8985.18,0.0,8985.18
Iceland,raw,Lithium,,0.0,590548.893,352.0,590196.893
Iceland,raw,Magnesium,,0.0,8037.977,0.0,8037.977
Iceland,raw,Selenium,,0.0,45.0,0.0,45.0
Iceland,raw,Silver,,0.0,45.492,0.0,45.492
Iceland,raw,Zirconium,,0.0,4.517,0.0,4.517
India,processed,Aluminium,BGS,3305910000.0,7366218195.679,9581569194.762,1090559000.9170017
India,processed,Arsenic,,0.0,1714004.0,82784.0,1631220.0
India,processed,Bauxite,USGS,7600000000.0,2278277305.756,4860899265.12,5017378040.636001
India,processed,Boron,,0.0,152001809.244,9818617.648,142183191.596
India,processed,Cadmium,,0.0,16901395.784,480484.082,16420911.702000001
India,processed,Copper,BGS,899000000.0,1685980012.94,363256174.786,2221723838.1540003
India,processed,Fluorspar,BGS,6297000.0,0.0,0.0,6297000.0
India,processed,Gallium,,0.0,3091.893,0.0,3091.893
India,processed,Germanium,,0.0,3091.893,0.0,3091.893
India,processed,Gold,,0.0,1741023.415,22427.252,1718596.163
India,processed,Graphite,BGS,128949000.0,0.0,0.0,128949000.0
India,processed,Imdium,,0.0,3091.893,0.0,3091.893
India,processed,Lead,BGS,1038000000.0,985150770.862,729423792.166,1293726978.696
India,processed,Lithium,,0.0,5242412.0,883339.12,4359072.88
India,processed,Magnesium,,0.0,1082044530.848,9555109.79,1072489421.0580001
India,processed,Manganese,USGS,0.0,48717057.71,14491932.0,34225125.71
India,processed,Molybdenum,,0.0,19390017.778,6100899.66,13289118.118
India,processed,Nickel,BGS,2000000.0,147169799.498,19689141.55,129480657.948
India,processed,Niobium,,0.0,4495.893,52.0,4443.893
India,processed,Platinum Group Metals,,0.0,422039.31000000006,37806.587999999996,384232.72200000007
India,processed,Selenium,USGS,14000.0,0.0,0.0,14000.0
India,processed,Silicon,USGS,60000000.0,484939499.59599996,321079977.942,223859521.65399998
India,processed,Silver,,0.0,5949175.833000001,3479155.398,2470020.4350000005
India,processed,Tin,BGS,0.0,28114772.04,3229740.244,24885031.796
India,processed,Vanadium,,0.0,8847876.655,227006.11,8620870.545
India,processed,Zinc,BGS,748255000.0,375246234.449,586611449.93,536889784.5189999
India,raw,Aluminium,WMD,4126500000.0,8239947976.0,695463703.598,11670984272.402
India,raw,Bauxite,WMD,23360795000.0,8239947976.0,695463703.598,30905279272.402
India,raw,Boron,,0.0,264225844.797,1948599.68,262277245.11699998
India,raw,Chromium,WMD,1511800000.0,436543870.0,2289636.0,1946054234.0
India,raw,Cobalt,,0.0,515040.0,0.0,515040.0
India,raw,Copper,WMD,25717000.0,2838707132.0,79177331.492,2785246800.508
India,raw,Fluorspar,WMD,6296000.0,683069795.052,3806322.0,685559473.052
India,raw,Gold,WMD,1428.0,10067470.0,22.0,10068876.0
India,raw,Graphite,WMD,128947000.0,132228473.884,2913557.9919999996,258261915.892
India,raw,Lead,WMD,226400000.0,11635454.0,10300.0,238025154.0
India,raw,Lithium,,0.0,4000689905.736,174187508.0,3826502397.736
India,raw,Magnesium,WMD,123207000.0,11537357.58,1918790.0,132825567.58000001
India,raw,Manganese,WMD,1035700000.0,12093096766.7,10702400.0,13118094366.7
India,raw,Molybdenum,,0.0,36383404.406,120026.0,36263378.406
India,raw,Niobium,,0.0,1447062.0,2000.0,1445062.0
India,raw,Rare Earths,WMD,2600000.0,0.0,0.0,2600000.0
India,raw,Selenium,WMD,20000.0,914201.212,113954.822,820246.39
India,raw,Silver,WMD,738664.0,4.0,0.0,738668.0
India,raw,Tellurium,,0.0,13042.797,1085.68,11957.117
India,raw,Tin,WMD,23000.0,0.0,0.0,23000.0
India,raw,Vanadium,WMD,50000.0,1447062.0,2000.0,1495062.0
India,raw,Zinc,WMD,853400000.0,0.0,470958.0,852929042.0
India,raw,Zirconium,WMD,15000000.0,189262198.07,120000.0,204142198.07
Indonesia,processed,Arsenic,,0.0,598246.0,0.0,598246.0
Indonesia,processed,Boron,,0.0,39357832.0,40400.0,39317432.0
Indonesia,processed,Cadmium,,0.0,2698.0,0.0,2698.0
Indonesia,processed,Chromium,,0.0,2216545.0,0.0,2216545.0
Indonesia,processed,Gallium,,0.0,4.0,0.0,4.0
Indonesia,processed,Germanium,,0.0,4.0,0.0,4.0
Indonesia,processed,Gold,,0.0,211598.0,27697.82,183900.18
Indonesia,processed,Imdium,,0.0,4.0,0.0,4.0
Indonesia,processed,Lead,BGS,58000000.0,68024306.0,77254577.28,48769728.72
Indonesia,processed,Lithium,,0.0,832726.0,22505.44,810220.56
Indonesia,processed,Magnesium,,0.0,350025636.0,1127153.52,348898482.48
Indonesia,processed,Manganese,,0.0,56372044.0,3869040.0,52503004.0
Indonesia,processed,Molybdenum,,0.0,129278.0,34007.5,95270.5
Indonesia,processed,Niobium,,0.0,172282.0,148597.4,23684.600000000006
Indonesia,processed,Rare Earths,,0.0,371058.0,0.0,371058.0
Indonesia,processed,Silicon,,0.0,321331068.0,81712173.32,239618894.68
Indonesia,processed,Titanium,,0.0,8499174.0,1274458.0,7224716.0
Indonesia,processed,Vanadium,,0.0,62894.0,0.4,62893.6
Indonesia,processed,Zinc,,0.0,265026078.0,115326764.23,149699313.76999998
Indonesia,raw,Aluminium,WMD,214930000.0,3493886.0,0.0,218423886.0
Indonesia,raw,Bauxite,WMD,9889569000.0,3493886.0,0.0,9893062886.0
Indonesia,raw,Boron,,0.0,50884918.0,584000.0,50300918.0
Indonesia,raw,Chromium,,0.0,3934114456.0,0.0,3934114456.0
Indonesia,raw,Cobalt,WMD,18200000.0,966.0,0.0,18200966.0
Indonesia,raw,Fluorspar,,0.0,145899648.0,2.64,145899645.36
Indonesia,raw,Gold,WMD,94610.0,1866.0,13564.76,82911.24
Indonesia,raw,Graphite,,0.0,31350772.0,63783.56,31286988.44
Indonesia,raw,Lead,WMD,6415000.0,63181016.0,22332800.0,47263216.0
Indonesia,raw,Magnesium,,0.0,3617867414.0,3296740.0,3614570674.0
Indonesia,raw,Manganese,WMD,0.0,1089590296.0,0.0,1089590296.0
Indonesia,raw,Molybdenum,BGS,0.0,271752.0,0.0,271752.0
Indonesia,raw,Nickel,WMD,2028800000.0,20947336994.0,4506.06,22976132487.94
Indonesia,raw,Niobium,,0.0,112820.0,0.0,112820.0
Indonesia,raw,Selenium,,0.0,53116.0,2.5,53113.5
Indonesia,raw,Silver,WMD,281060.0,0.0,0.0,281060.0
Indonesia,raw,Tellurium,,0.0,8674.0,0.0,8674.0
Indonesia,raw,Tin,WMD,50669000.0,4104.0,0.0,50673104.0
Indonesia,raw,Vanadium,,0.0,112820.0,0.0,112820.0
Iran,processed,Aluminium,BGS,635596000.0,0.0,0.0,635596000.0
Iran,processed,Boron,BGS,2700000.0,0.0,0.0,2700000.0
Iran,processed,Copper,BGS,518632000.0,0.0,0.0,518632000.0
Iran,processed,Fluorspar,BGS,100000000.0,0.0,0.0,100000000.0
Iran,processed,Lead,BGS,126000000.0,0.0,0.0,126000000.0
Iran,processed,Magnesium,USGS,5000000.0,0.0,0.0,5000000.0
Iran,processed,Zinc,BGS,195000000.0,0.0,0.0,195000000.0
Iran,raw,Aluminium,WMD,614972000.0,0.0,0.0,614972000.0
Iran,raw,Antimony,WMD,1555000.0,0.0,0.0,1555000.0
Iran,raw,Bauxite,WMD,871073000.0,0.0,0.0,871073000.0
Iran,raw,Boron,WMD,13250000.0,0.0,0.0,13250000.0
Iran,raw,Chromium,WMD,85420000.0,0.0,0.0,85420000.0
Iran,raw,Copper,WMD,315280000.0,0.0,0.0,315280000.0
Iran,raw,Fluorspar,WMD,39321000.0,0.0,0.0,39321000.0
Iran,raw,Gold,WMD,8674.0,0.0,0.0,8674.0
Iran,raw,Lead,WMD,103100000.0,0.0,0.0,103100000.0
Iran,raw,Magnesium,WMD,218152000.0,0.0,0.0,218152000.0
Iran,raw,Manganese,WMD,90260000.0,0.0,0.0,90260000.0
Iran,raw,Molybdenum,WMD,7900000.0,0.0,0.0,7900000.0
Iran,raw,Silver,WMD,87100.0,0.0,0.0,87100.0
Iran,raw,Titanium,WMD,20100000.0,0.0,0.0,20100000.0
Iran,raw,Zinc,WMD,215900000.0,0.0,0.0,215900000.0
Ireland,processed,Arsenic,,0.0,68.0,0.0,68.0
Ireland,processed,Boron,,0.0,237503.035,4525.0,232978.035
Ireland,processed,Cadmium,,0.0,241.0,0.0,241.0
Ireland,processed,Chromium,,0.0,54382.952,1687.199,52695.753
Ireland,processed,Gallium,,0.0,7905.0,0.0,7905.0
Ireland,processed,Germanium,,0.0,7905.0,0.0,7905.0
Ireland,processed,Gold,,0.0,145968.481,1022.1800000000001,144946.301
Ireland,processed,Imdium,,0.0,7905.0,0.0,7905.0
Ireland,processed,Lithium,,0.0,143116.212,3313.0,139803.212
Ireland,processed,Magnesium,,0.0,62442497.924,2587421.0,59855076.924
Ireland,processed,Manganese,,0.0,300122.23600000003,807.0,299315.23600000003
Ireland,processed,Molybdenum,,0.0,42167.0,377.0,41790.0
Ireland,processed,Nickel,,0.0,1250942.41,819560.088,431382.3219999999
Ireland,processed,Niobium,,0.0,7928.0,400.0,7528.0
Ireland,processed,Rare Earths,,0.0,46360.109,184.0,46176.109
Ireland,processed,Silicon,,0.0,2366511.871,96352.104,2270159.767
Ireland,processed,Tin,,0.0,123424.47,53000.138,70424.332
Ireland,processed,Titanium,,0.0,340776.522,160339.265,180437.25699999998
Ireland,processed,Vanadium,,0.0,8979.0,0.0,8979.0
Ireland,processed,Zinc,,0.0,4101379.347,1049918.071,3051461.276
Ireland,raw,Aluminium,,0.0,4534122082.0,491.0,4534121591.0
Ireland,raw,Bauxite,USGS,0.0,4534122082.0,491.0,4534121591.0
Ireland,raw,Boron,,0.0,7456.353,0.0,7456.353
Ireland,raw,Chromium,,0.0,8071.303,0.0,8071.303
Ireland,raw,Cobalt,,0.0,6288.0,3068.0,3220.0
Ireland,raw,Copper,,0.0,3778.8289999999997,83.58,3695.249
Ireland,raw,Fluorspar,,0.0,304603.0,1825.0,302778.0
Ireland,raw,Gold,,0.0,416.0,51.0,365.0
Ireland,raw,Graphite,,0.0,61856.222,13712.0,48144.222
Ireland,raw,Lead,WMD,7019000.0,306.0,0.0,7019306.0
Ireland,raw,Magnesium,,0.0,34583764.717,24092.0,34559672.717
Ireland,raw,Manganese,,0.0,20045.0,0.0,20045.0
Ireland,raw,Molybdenum,,0.0,13.0,0.0,13.0
Ireland,raw,Niobium,,0.0,13376.0,0.0,13376.0
Ireland,raw,Selenium,,0.0,405.859,174.0,231.85899999999998
Ireland,raw,Silver,WMD,998.0,179.0,271.0,906.0
Ireland,raw,Tellurium,,0.0,1343.0,0.0,1343.0
Ireland,raw,Tin,,0.0,5481.0,0.0,5481.0
Ireland,raw,Titanium,,0.0,2190.0,0.0,2190.0
Ireland,raw,Vanadium,,0.0,13376.0,0.0,13376.0
Ireland,raw,Zinc,WMD,53327000.0,29892.0,869418.264,52487473.736
Ireland,raw,Zirconium,,0.0,494137.0,900.0,493237.0
"Ireland, Republic Of",processed,Lead,BGS,15000000.0,0.0,0.0,15000000.0
"Ireland, Republic Of",raw,Lead,BGS,7019000.0,0.0,0.0,7019000.0
"Ireland, Republic Of",raw,Silver,BGS,998.0,0.0,0.0,998.0
"Ireland, Republic Of",raw,Zinc,BGS,53327000.0,0.0,0.0,53327000.0
Israel,processed,Bauxite,,0.0,11840985.644,1309183.367,10531802.276999999
Israel,processed,Boron,,0.0,845876.102,1993.037,843883.065
Israel,processed,Cadmium,,0.0,140621.447,0.0,140621.447
Israel,processed,Chromium,,0.0,247790.374,7245.984,240544.39
Israel,processed,Cobalt,,0.0,299.73699999999997,49.442,250.29499999999996
Israel,processed,Copper,,0.0,21918606.772,11447455.441,10471151.331
Israel,processed,Gold,,0.0,1301.564,27.068,1274.496
Israel,processed,Lead,BGS,21745000.0,1284769.2010000001,7314997.0,15714772.201000001
Israel,processed,Lithium,,0.0,48862.184,0.0,48862.184
Israel,processed,Manganese,,0.0,589703.883,0.0,589703.883
Israel,processed,Nickel,,0.0,1199427.067,779215.288,420211.7790000001
Israel,processed,Platinum Group Metals,,0.0,242.77499999999998,38.474000000000004,204.301
Israel,processed,Silicon,,0.0,7157428.574999999,54832.067,7102596.507999999
Israel,processed,Silver,,0.0,14379.839,384.437,13995.402
Israel,processed,Tin,,0.0,109924.421,35488.882,74435.539
Israel,processed,Titanium,,0.0,808224.458,654528.0229999999,153696.43500000006
Israel,processed,Vanadium,,0.0,108814.546,1871.0,106943.546
Israel,processed,Zinc,,0.0,6553660.727,590540.189,5963120.538
Israel,raw,Aluminium,,0.0,9750269.426,0.0,9750269.426
Israel,raw,Bauxite,,0.0,9750269.426,0.0,9750269.426
Israel,raw,Boron,,0.0,214256.264,0.0,214256.264
Israel,raw,Chromium,,0.0,146448.195,0.0,146448.195
Israel,raw,Fluorspar,,0.0,984530.8450000001,29992.458,954538.3870000001
Israel,raw,Graphite,,0.0,552981.563,0.0,552981.563
Israel,raw,Lead,,0.0,3864.351,0.0,3864.351
Israel,raw,Manganese,,0.0,4031.521,0.0,4031.521
Israel,raw,Molybdenum,,0.0,2233.152,0.0,2233.152
Israel,raw,Niobium,,0.0,131.219,0.0,131.219
Israel,raw,Selenium,,0.0,15675.01,40.486,15634.524
Israel,raw,Titanium,,0.0,228431.922,0.0,228431.922
Israel,raw,Vanadium,,0.0,131.219,0.0,131.219
Italy,processed,Aluminium,,0.0,2273941593.917,1379071148.133,894870445.7839999
Italy,processed,Arsenic,,0.0,543.0,0.0,543.0
Italy,processed,Bauxite,,0.0,422425058.0,65309421.0,357115637.0
Italy,processed,Boron,,0.0,18432070.0,3204519.0,15227551.0
Italy,processed,Cadmium,,0.0,16161.0,4326.0,11835.0
Italy,processed,Chromium,,0.0,5178749.0,2021245.0,3157504.0
Italy,processed,Cobalt,,0.0,1267758.0,254429.0,1013329.0
Italy,processed,Copper,BGS,10200000.0,988800992.0,444942712.0,554058280.0
Italy,processed,Gold,,0.0,198416.0,112726.004,85689.996
Italy,processed,Indium,BGS,5000.0,0.0,0.0,5000.0
Italy,processed,Lead,BGS,66000000.0,18695066.0,27915677.0,56779389.0
Italy,processed,Lithium,,0.0,1019176.0,210251.0,808925.0
Italy,processed,Magnesium,,0.0,77045292.0,3686207.0,73359085.0
Italy,processed,Manganese,,0.0,3108943.0,463411.0,2645532.0
Italy,processed,Molybdenum,,0.0,818923.0,450209.0,368714.0
Italy,processed,Nickel,,0.0,58440878.0,19595169.0,38845709.0
Italy,processed,Rare Earths,,0.0,384829.0,215034.0,169795.0
Italy,processed,Silicon,,0.0,158857815.0,56476342.0,102381473.0
Italy,processed,Tin,,0.0,6994968.0,2801943.0,4193025.0
Italy,processed,Titanium,,0.0,10683363.0,4123379.0,6559984.0
Italy,processed,Zinc,BGS,120000000.0,234757154.25800002,59286667.231,295470487.027
Italy,raw,Aluminium,,0.0,42206830.0,3667520.0,38539310.0
Italy,raw,Bauxite,,0.0,42206830.0,3667520.0,38539310.0
Italy,raw,Boron,,0.0,3318864.0,235409.0,3083455.0
Italy,raw,Chromium,,0.0,21502712.0,6031895.0,15470817.0
Italy,raw,Fluorspar,,0.0,254499075.0,244462878.0,10036197.0
Italy,raw,Graphite,,0.0,5287634.0,201180.0,5086454.0
Italy,raw,Lithium,,0.0,119977614.0,74883629.0,45093985.0
Italy,raw,Magnesium,,0.0,6193329.0,2321765.0,3871564.0
Italy,raw,Molybdenum,,0.0,5821043.0,122160.0,5698883.0
Italy,raw,Niobium,,0.0,40.0,0.0,40.0
Italy,raw,Selenium,,0.0,76644.0,45021.0,31623.0
Italy,raw,Silver,,0.0,30015.0,0.0,30015.0
Italy,raw,Titanium,,0.0,1082074.0,0.0,1082074.0
Italy,raw,Vanadium,,0.0,40.0,0.0,40.0
Italy,raw,Zirconium,,0.0,28172144.0,827267.0,27344877.0
Ivory Coast,raw,Gold,BGS,51314.0,0.0,0.0,51314.0
Ivory Coast,raw,Manganese,BGS,1175301000.0,0.0,0.0,1175301000.0
Ivory Coast,raw,Nickel,BGS,26200000.0,0.0,0.0,26200000.0
Ivory Coast,raw,Silver,BGS,12000.0,0.0,0.0,12000.0
Jamaica,processed,Bauxite,USGS,1500000000.0,0.0,0.0,1500000000.0
Jamaica,raw,Bauxite,WMD,5988100000.0,0.0,0.0,5988100000.0
Japan,processed,Aluminium,BGS,0.0,3292773779.232,598230492.504,2694543286.7279997
Japan,processed,Arsenic,BGS,40000.0,21033.0,3276.237,57756.763
Japan,processed,Bauxite,,0.0,839379122.349,75495712.541,763883409.808
Japan,processed,Boron,,0.0,28999048.383,434485.0,28564563.383
Japan,processed,Cadmium,BGS,1900000.0,44088.164,0.0,1944088.164
Japan,processed,Chromium,,0.0,9348149.753,1419811.0,7928338.7530000005
Japan,processed,Cobalt,BGS,3900000.0,5575460.097,5066768.0,4408692.096999999
Japan,processed,Copper,BGS,2668783000.0,311724730.235,1258437453.8240001,1722070276.411
Japan,processed,Gallium,BGS,3000.0,729082.851,117697.293,614385.558
Japan,processed,Germanium,,0.0,729082.851,117697.293,611385.558
Japan,processed,Imdium,,0.0,729082.851,117697.293,611385.558
Japan,processed,Indium,BGS,70000.0,0.0,0.0,70000.0
Japan,processed,Lead,BGS,177590000.0,27142735.0,77537023.0,127195712.0
Japan,processed,Lithium,,0.0,49165605.022,2449858.89,46715746.132
Japan,processed,Magnesium,,0.0,376557974.28599995,49151484.278,327406490.00799996
Japan,processed,Molybdenum,,0.0,3907485.877,1876618.49,2030867.3869999999
Japan,processed,Nickel,BGS,111800000.0,309879699.381,57275244.246,364404455.135
Japan,processed,Niobium,,0.0,857044.851,300440.293,556604.558
Japan,processed,Platinum Group Metals,,0.0,9267254.991999999,1975659.374,7291595.617999999
Japan,processed,Rare Earths,,0.0,22405704.017,4675700.777000001,17730003.240000002
Japan,processed,Selenium,BGS,750000.0,0.0,0.0,750000.0
Japan,processed,Silicon,,0.0,421927805.876,55728203.858,366199602.018
