reporterISO,partnerISO,Exporter,Importer,Category,trade_value,source_lat,source_lng,target_lat,target_lng
COL,CHL,Colombia,Chile,Hydroelectric,1440274.19,3.927213863,-73.07773209,-37.34183187,-71.67094512
COL,CHL,Colombia,Chile,Solar Products,170447.45,3.927213863,-73.07773209,-37.34183187,-71.67094512
COL,CHL,Colombia,Chile,Wind Products,28743.94,3.927213863,-73.07773209,-37.34183187,-71.67094512
COL,CHN,Colombia,China,Hydroelectric,17254.18,3.927213863,-73.07773209,36.60943038,103.8653613
COL,CHN,Colombia,China,Solar Products,1729465.11,3.927213863,-73.07773209,36.60943038,103.8653613
COL,CHN,Colombia,China,Wind Products,1000,3.927213863,-73.07773209,36.60943038,103.8653613
COL,CIV,Colombia,Côte d'Ivoire,Hydroelectric,13065,3.927213863,-73.07773209,7.553755007,-5.612043645
COL,COG,Colombia,Congo,Solar Products,3252.61,3.927213863,-73.07773209,-0.837801087,15.13446177
COL,CRI,Colombia,Costa Rica,Battery storage,22463.49,3.927213863,-73.07773209,9.965671127,-84.1754231
COL,CRI,Colombia,Costa Rica,Biomass,105812.68,3.927213863,-73.07773209,9.965671127,-84.1754231
COL,CRI,Colombia,Costa Rica,Hydroelectric,3885938.13,3.927213863,-73.07773209,9.965671127,-84.1754231
COL,CRI,Colombia,Costa Rica,Solar Products,61048.98,3.927213863,-73.07773209,9.965671127,-84.1754231
COL,CRI,Colombia,Costa Rica,Wind Products,84426.97,3.927213863,-73.07773209,9.965671127,-84.1754231
COL,CUB,Colombia,Cuba,Battery storage,13777.8,3.927213863,-73.07773209,21.63175154,-78.96068491
COL,CUB,Colombia,Cuba,Biomass,1160,3.927213863,-73.07773209,21.63175154,-78.96068491
COL,CUB,Colombia,Cuba,Hydroelectric,870256.11,3.927213863,-73.07773209,21.63175154,-78.96068491
COL,CUB,Colombia,Cuba,Solar Products,20981.76,3.927213863,-73.07773209,21.63175154,-78.96068491
COL,CUB,Colombia,Cuba,Wind Products,61007.98,3.927213863,-73.07773209,21.63175154,-78.96068491
COL,CUW,Colombia,Curaçao,Biomass,79.56,3.927213863,-73.07773209,12.1696,-68.99
COL,CUW,Colombia,Curaçao,Hydroelectric,614.7,3.927213863,-73.07773209,12.1696,-68.99
COL,CUW,Colombia,Curaçao,Solar Products,122.52,3.927213863,-73.07773209,12.1696,-68.99
COL,DEU,Colombia,Germany,Biomass,2746.19,3.927213863,-73.07773209,51.13372269,10.28848509
COL,DEU,Colombia,Germany,Hydroelectric,63194.67,3.927213863,-73.07773209,51.13372269,10.28848509
COL,DEU,Colombia,Germany,Solar Products,35446.14,3.927213863,-73.07773209,51.13372269,10.28848509
COL,DEU,Colombia,Germany,Wind Products,45736.58,3.927213863,-73.07773209,51.13372269,10.28848509
COL,DMA,Colombia,Dominica,Battery storage,160,3.927213863,-73.07773209,,
COL,DMA,Colombia,Dominica,Biomass,44966.49,3.927213863,-73.07773209,,
COL,DNK,Colombia,Denmark,Biomass,1138.56,3.927213863,-73.07773209,56.21962624,9.310777784
COL,DOM,Colombia,Dominican Rep.,Battery storage,570.82,3.927213863,-73.07773209,18.88448709,-70.46235846
COL,DOM,Colombia,Dominican Rep.,Biomass,202639.7,3.927213863,-73.07773209,18.88448709,-70.46235846
COL,DOM,Colombia,Dominican Rep.,Hydroelectric,7782326.96,3.927213863,-73.07773209,18.88448709,-70.46235846
COL,DOM,Colombia,Dominican Rep.,Solar Products,284034.21,3.927213863,-73.07773209,18.88448709,-70.46235846
COL,DOM,Colombia,Dominican Rep.,Wind Products,103613.22,3.927213863,-73.07773209,18.88448709,-70.46235846
COL,DZA,Colombia,Algeria,Hydroelectric,370800,3.927213863,-73.07773209,28.18548128,2.598047792
COL,ECU,Colombia,Ecuador,Battery storage,2271893.05,3.927213863,-73.07773209,-1.454771706,-78.38416675
COL,ECU,Colombia,Ecuador,Biomass,519429.2,3.927213863,-73.07773209,-1.454771706,-78.38416675
COL,ECU,Colombia,Ecuador,Hydroelectric,3896900.07,3.927213863,-73.07773209,-1.454771706,-78.38416675
COL,ECU,Colombia,Ecuador,Solar Products,2555463.94,3.927213863,-73.07773209,-1.454771706,-78.38416675
COL,ECU,Colombia,Ecuador,Wind Products,1992469.97,3.927213863,-73.07773209,-1.454771706,-78.38416675
COL,EGY,Colombia,Egypt,Battery storage,3482.29,3.927213863,-73.07773209,26.50662,29.84446151
COL,EGY,Colombia,Egypt,Hydroelectric,76554,3.927213863,-73.07773209,26.50662,29.84446151
COL,EGY,Colombia,Egypt,Wind Products,19300,3.927213863,-73.07773209,26.50662,29.84446151
COL,ESP,Colombia,Spain,Battery storage,125,3.927213863,-73.07773209,40.34865611,-3.617020602
COL,ESP,Colombia,Spain,Biomass,1060.18,3.927213863,-73.07773209,40.34865611,-3.617020602
COL,ESP,Colombia,Spain,Hydroelectric,9407202.21,3.927213863,-73.07773209,40.34865611,-3.617020602
COL,ESP,Colombia,Spain,Solar Products,102635.68,3.927213863,-73.07773209,40.34865611,-3.617020602
COL,ESP,Colombia,Spain,Wind Products,79672.46,3.927213863,-73.07773209,40.34865611,-3.617020602
COL,FRA,Colombia,France,Biomass,50223.25,3.927213863,-73.07773209,46.2276,2.2137
COL,FRA,Colombia,France,Hydroelectric,12444.52,3.927213863,-73.07773209,46.2276,2.2137
COL,FRA,Colombia,France,Solar Products,7509.89,3.927213863,-73.07773209,46.2276,2.2137
COL,FRA,Colombia,France,Wind Products,13413.34,3.927213863,-73.07773209,46.2276,2.2137
COL,GBR,Colombia,United Kingdom,Battery storage,27439.09,3.927213863,-73.07773209,53.88335871,-2.657992979
COL,GBR,Colombia,United Kingdom,Biomass,22584.44,3.927213863,-73.07773209,53.88335871,-2.657992979
COL,GBR,Colombia,United Kingdom,Hydroelectric,10012.34,3.927213863,-73.07773209,53.88335871,-2.657992979
COL,GBR,Colombia,United Kingdom,Solar Products,1950.28,3.927213863,-73.07773209,53.88335871,-2.657992979
COL,GRD,Colombia,Grenada,Hydroelectric,88655.67,3.927213863,-73.07773209,12.1165,-61.679
COL,GRD,Colombia,Grenada,Wind Products,147.61,3.927213863,-73.07773209,12.1165,-61.679
COL,GTM,Colombia,Guatemala,Biomass,29832.56,3.927213863,-73.07773209,15.69936061,-90.36945836
COL,GTM,Colombia,Guatemala,Hydroelectric,6186017.11,3.927213863,-73.07773209,15.69936061,-90.36945836
COL,GTM,Colombia,Guatemala,Solar Products,68353.56,3.927213863,-73.07773209,15.69936061,-90.36945836
COL,GTM,Colombia,Guatemala,Wind Products,708497.89,3.927213863,-73.07773209,15.69936061,-90.36945836
COL,GUY,Colombia,Guyana,Biomass,2724.86,3.927213863,-73.07773209,4.790225375,-58.97120311
COL,GUY,Colombia,Guyana,Hydroelectric,1118468.3,3.927213863,-73.07773209,4.790225375,-58.97120311
COL,GUY,Colombia,Guyana,Solar Products,950,3.927213863,-73.07773209,4.790225375,-58.97120311
COL,GUY,Colombia,Guyana,Wind Products,1972.7,3.927213863,-73.07773209,4.790225375,-58.97120311
COL,HKG,Colombia,"China, Hong Kong SAR",Biomass,199.12,3.927213863,-73.07773209,22.3193,114.1694
COL,HKG,Colombia,"China, Hong Kong SAR",Solar Products,6845.7,3.927213863,-73.07773209,22.3193,114.1694
COL,HKG,Colombia,"China, Hong Kong SAR",Wind Products,127.25,3.927213863,-73.07773209,22.3193,114.1694
COL,HND,Colombia,Honduras,Battery storage,11298.26,3.927213863,-73.07773209,14.82294708,-86.58996384
COL,HND,Colombia,Honduras,Biomass,35640.7,3.927213863,-73.07773209,14.82294708,-86.58996384
COL,HND,Colombia,Honduras,Hydroelectric,10757.45,3.927213863,-73.07773209,14.82294708,-86.58996384
COL,HND,Colombia,Honduras,Solar Products,22797.33,3.927213863,-73.07773209,14.82294708,-86.58996384
COL,HND,Colombia,Honduras,Wind Products,157069.29,3.927213863,-73.07773209,14.82294708,-86.58996384
COL,HTI,Colombia,Haiti,Hydroelectric,2532.33,3.927213863,-73.07773209,18.90070069,-72.65801331
COL,HTI,Colombia,Haiti,Wind Products,2127.96,3.927213863,-73.07773209,18.90070069,-72.65801331
COL,HUN,Colombia,Hungary,Solar Products,2925.13,3.927213863,-73.07773209,47.19995117,19.35762863
COL,IDN,Colombia,Indonesia,Hydroelectric,60693.4,3.927213863,-73.07773209,-0.254301557,114.0226835
COL,IDN,Colombia,Indonesia,Wind Products,6146.52,3.927213863,-73.07773209,-0.254301557,114.0226835
COL,IND,Colombia,India,Hydroelectric,27182.43,3.927213863,-73.07773209,22.92500641,79.59370376
COL,IND,Colombia,India,Solar Products,3588.08,3.927213863,-73.07773209,22.92500641,79.59370376
COL,IND,Colombia,India,Wind Products,902.07,3.927213863,-73.07773209,22.92500641,79.59370376
COL,IRL,Colombia,Ireland,Solar Products,3756.13,3.927213863,-73.07773209,53.18059121,-8.010236545
COL,ITA,Colombia,Italy,Biomass,8792.62,3.927213863,-73.07773209,43.47247611,12.21947649
COL,ITA,Colombia,Italy,Solar Products,117584.03,3.927213863,-73.07773209,43.47247611,12.21947649
COL,ITA,Colombia,Italy,Wind Products,70196.62,3.927213863,-73.07773209,43.47247611,12.21947649
COL,JAM,Colombia,Jamaica,Battery storage,500,3.927213863,-73.07773209,18.13763613,-77.3242548
COL,JAM,Colombia,Jamaica,Biomass,311696.49,3.927213863,-73.07773209,18.13763613,-77.3242548
COL,JAM,Colombia,Jamaica,Hydroelectric,8286580.12,3.927213863,-73.07773209,18.13763613,-77.3242548
COL,JAM,Colombia,Jamaica,Solar Products,12592.57,3.927213863,-73.07773209,18.13763613,-77.3242548
COL,JAM,Colombia,Jamaica,Wind Products,10920.67,3.927213863,-73.07773209,18.13763613,-77.3242548
COL,JPN,Colombia,Japan,Biomass,3864.89,3.927213863,-73.07773209,36.01907537,136.8819473
COL,JPN,Colombia,Japan,Hydroelectric,597.19,3.927213863,-73.07773209,36.01907537,136.8819473
COL,JPN,Colombia,Japan,Wind Products,338,3.927213863,-73.07773209,36.01907537,136.8819473
COL,KAZ,Colombia,Kazakhstan,Hydroelectric,8344,3.927213863,-73.07773209,48.19166075,67.28461098
COL,KNA,Colombia,Saint Kitts and Nevis,Hydroelectric,148123,3.927213863,-73.07773209,17.3578,-62.783
COL,KWT,Colombia,Kuwait,Biomass,1135.84,3.927213863,-73.07773209,29.30726663,47.60009889
COL,KWT,Colombia,Kuwait,Hydroelectric,240865.54,3.927213863,-73.07773209,29.30726663,47.60009889
COL,LCA,Colombia,Saint Lucia,Hydroelectric,139448.67,3.927213863,-73.07773209,,
COL,MEX,Colombia,Mexico,Battery storage,38821.14,3.927213863,-73.07773209,23.9353719,-102.5763495
COL,MEX,Colombia,Mexico,Biomass,14154.28,3.927213863,-73.07773209,23.9353719,-102.5763495
COL,MEX,Colombia,Mexico,Hydroelectric,7334324.23,3.927213863,-73.07773209,23.9353719,-102.5763495
COL,MEX,Colombia,Mexico,Solar Products,148874.91,3.927213863,-73.07773209,23.9353719,-102.5763495
COL,MEX,Colombia,Mexico,Wind Products,1160448.99,3.927213863,-73.07773209,23.9353719,-102.5763495
COL,MYS,Colombia,Malaysia,Hydroelectric,9718.81,3.927213863,-73.07773209,3.548111771,114.675514
COL,MYS,Colombia,Malaysia,Solar Products,73,3.927213863,-73.07773209,3.548111771,114.675514
COL,NGA,Colombia,Nigeria,Hydroelectric,129548,3.927213863,-73.07773209,9.548318418,7.995127754
COL,NIC,Colombia,Nicaragua,Biomass,23460.03,3.927213863,-73.07773209,12.84819043,-85.0203185
COL,NIC,Colombia,Nicaragua,Hydroelectric,1181042.18,3.927213863,-73.07773209,12.84819043,-85.0203185
COL,NIC,Colombia,Nicaragua,Solar Products,18682.42,3.927213863,-73.07773209,12.84819043,-85.0203185
COL,NIC,Colombia,Nicaragua,Wind Products,6129.19,3.927213863,-73.07773209,12.84819043,-85.0203185
COL,NLD,Colombia,Netherlands,Biomass,250308.41,3.927213863,-73.07773209,52.29870037,5.512217101
COL,NLD,Colombia,Netherlands,Hydroelectric,474939.23,3.927213863,-73.07773209,52.29870037,5.512217101
COL,NLD,Colombia,Netherlands,Solar Products,8722.12,3.927213863,-73.07773209,52.29870037,5.512217101
COL,NLD,Colombia,Netherlands,Wind Products,245647.47,3.927213863,-73.07773209,52.29870037,5.512217101
COL,NZL,Colombia,New Zealand,Solar Products,710,3.927213863,-73.07773209,-43.98581773,170.5130114
COL,OMN,Colombia,Oman,Hydroelectric,51494.64,3.927213863,-73.07773209,20.58108029,56.09759853
COL,OMN,Colombia,Oman,Wind Products,11336,3.927213863,-73.07773209,20.58108029,56.09759853
COL,PAK,Colombia,Pakistan,Hydroelectric,8120.1,3.927213863,-73.07773209,29.97346003,69.41399806
COL,PAK,Colombia,Pakistan,Wind Products,20833.62,3.927213863,-73.07773209,29.97346003,69.41399806
COL,PAN,Colombia,Panama,Battery storage,26453.19,3.927213863,-73.07773209,8.530019389,-80.10916484
COL,PAN,Colombia,Panama,Biomass,188988.5,3.927213863,-73.07773209,8.530019389,-80.10916484
COL,PAN,Colombia,Panama,Hydroelectric,12697319.56,3.927213863,-73.07773209,8.530019389,-80.10916484
COL,PAN,Colombia,Panama,Solar Products,1223404.16,3.927213863,-73.07773209,8.530019389,-80.10916484
COL,PAN,Colombia,Panama,Wind Products,48243.46,3.927213863,-73.07773209,8.530019389,-80.10916484
COL,PER,Colombia,Peru,Battery storage,2322582.1,3.927213863,-73.07773209,-9.191562905,-74.39180582
COL,PER,Colombia,Peru,Biomass,218617.63,3.927213863,-73.07773209,-9.191562905,-74.39180582
COL,PER,Colombia,Peru,Hydroelectric,2431408.7,3.927213863,-73.07773209,-9.191562905,-74.39180582
COL,PER,Colombia,Peru,Solar Products,441125,3.927213863,-73.07773209,-9.191562905,-74.39180582
COL,PER,Colombia,Peru,Wind Products,340237.37,3.927213863,-73.07773209,-9.191562905,-74.39180582
COL,POL,Colombia,Poland,Solar Products,37069.19,3.927213863,-73.07773209,52.14826022,19.31101431
COL,PRY,Colombia,Paraguay,Biomass,11644.8,3.927213863,-73.07773209,-23.24804195,-58.38738783
COL,PRY,Colombia,Paraguay,Solar Products,6166.24,3.927213863,-73.07773209,-23.24804195,-58.38738783
COL,PRY,Colombia,Paraguay,Wind Products,4199.49,3.927213863,-73.07773209,-23.24804195,-58.38738783
COL,QAT,Colombia,Qatar,Hydroelectric,22573.71,3.927213863,-73.07773209,25.32185097,51.18350258
COL,RWA,Colombia,Rwanda,Biomass,70131,3.927213863,-73.07773209,-2.013514466,29.91896392
COL,SAU,Colombia,Saudi Arabia,Biomass,5402.79,3.927213863,-73.07773209,24.12328984,44.51636377
COL,SAU,Colombia,Saudi Arabia,Hydroelectric,191059.65,3.927213863,-73.07773209,24.12328984,44.51636377
COL,SAU,Colombia,Saudi Arabia,Wind Products,15969.61,3.927213863,-73.07773209,24.12328984,44.51636377
COL,SGP,Colombia,Singapore,Hydroelectric,12365.24,3.927213863,-73.07773209,1.3521,103.8198
COL,SGP,Colombia,Singapore,Wind Products,132.27,3.927213863,-73.07773209,1.3521,103.8198
COL,SLV,Colombia,El Salvador,Battery storage,4495.69,3.927213863,-73.07773209,13.72609163,-88.87290317
COL,SLV,Colombia,El Salvador,Biomass,24210.95,3.927213863,-73.07773209,13.72609163,-88.87290317
COL,SLV,Colombia,El Salvador,Hydroelectric,3910279.51,3.927213863,-73.07773209,13.72609163,-88.87290317
COL,SLV,Colombia,El Salvador,Solar Products,43079.18,3.927213863,-73.07773209,13.72609163,-88.87290317
COL,SLV,Colombia,El Salvador,Wind Products,5013.11,3.927213863,-73.07773209,13.72609163,-88.87290317
COL,SUR,Colombia,Suriname,Biomass,53272,3.927213863,-73.07773209,4.120441853,-55.91226709
COL,SUR,Colombia,Suriname,Wind Products,28300,3.927213863,-73.07773209,4.120441853,-55.91226709
COL,SWE,Colombia,Sweden,Biomass,296.73,3.927213863,-73.07773209,62.81148497,16.59626585
COL,SWE,Colombia,Sweden,Hydroelectric,7075.97,3.927213863,-73.07773209,62.81148497,16.59626585
COL,SWE,Colombia,Sweden,Solar Products,5186.66,3.927213863,-73.07773209,62.81148497,16.59626585
COL,SWE,Colombia,Sweden,Wind Products,2178.65,3.927213863,-73.07773209,62.81148497,16.59626585
COL,TCA,Colombia,Turks and Caicos Isds,Wind Products,496.8,3.927213863,-73.07773209,,
COL,THA,Colombia,Thailand,Hydroelectric,312319.71,3.927213863,-73.07773209,15.01697499,101.0061335
COL,TTO,Colombia,Trinidad and Tobago,Biomass,5017.18,3.927213863,-73.07773209,10.42823709,-61.33036691
COL,TTO,Colombia,Trinidad and Tobago,Hydroelectric,7442955.51,3.927213863,-73.07773209,10.42823709,-61.33036691
COL,TTO,Colombia,Trinidad and Tobago,Solar Products,254.71,3.927213863,-73.07773209,10.42823709,-61.33036691
COL,TTO,Colombia,Trinidad and Tobago,Wind Products,7541.94,3.927213863,-73.07773209,10.42823709,-61.33036691
COL,URY,Colombia,Uruguay,Biomass,79,3.927213863,-73.07773209,-32.78090437,-56.00327867
COL,URY,Colombia,Uruguay,Hydroelectric,1204434.48,3.927213863,-73.07773209,-32.78090437,-56.00327867
COL,URY,Colombia,Uruguay,Solar Products,4217.96,3.927213863,-73.07773209,-32.78090437,-56.00327867
COL,USA,Colombia,USA,Battery storage,98411.73,3.927213863,-73.07773209,39.50155413,-99.06024063
COL,USA,Colombia,USA,Biomass,753581.62,3.927213863,-73.07773209,39.50155413,-99.06024063
COL,USA,Colombia,USA,Hydroelectric,300935933.8,3.927213863,-73.07773209,39.50155413,-99.06024063
COL,USA,Colombia,USA,Solar Products,1436278.25,3.927213863,-73.07773209,39.50155413,-99.06024063
COL,USA,Colombia,USA,Wind Products,1546278.59,3.927213863,-73.07773209,39.50155413,-99.06024063
COL,VCT,Colombia,Saint Vincent and the Grenadines,Hydroelectric,104341,3.927213863,-73.07773209,13.2528,-61.1971
COL,VEN,Colombia,Venezuela,Battery storage,15839.97,3.927213863,-73.07773209,7.162132268,-66.16382728
COL,VEN,Colombia,Venezuela,Biomass,69899.93,3.927213863,-73.07773209,7.162132268,-66.16382728
COL,VEN,Colombia,Venezuela,Hydroelectric,9771396.72,3.927213863,-73.07773209,7.162132268,-66.16382728
COL,VEN,Colombia,Venezuela,Solar Products,1396816.39,3.927213863,-73.07773209,7.162132268,-66.16382728
COL,VEN,Colombia,Venezuela,Wind Products,6363910.27,3.927213863,-73.07773209,7.162132268,-66.16382728
COL,X2 ,Colombia,Free Zones,Battery storage,429.53,3.927213863,-73.07773209,,
COL,X2 ,Colombia,Free Zones,Hydroelectric,87515.48,3.927213863,-73.07773209,,
COL,X2 ,Colombia,Free Zones,Solar Products,17115.4,3.927213863,-73.07773209,,
COL,X2 ,Colombia,Free Zones,Wind Products,216395.06,3.927213863,-73.07773209,,
COL,ZAF,Colombia,South Africa,Biomass,34883.5,3.927213863,-73.07773209,-28.96210619,25.11739621
CRI,AIA,Costa Rica,Anguilla,Hydroelectric,335,9.965671127,-84.1754231,,
CRI,ARG,Costa Rica,Argentina,Battery storage,470,9.965671127,-84.1754231,-35.220172,-65.14954339
CRI,ARG,Costa Rica,Argentina,Solar Products,332,9.965671127,-84.1754231,-35.220172,-65.14954339
CRI,ATG,Costa Rica,Antigua and Barbuda,Solar Products,139.34,9.965671127,-84.1754231,17.0608,-61.7964
CRI,AUS,Costa Rica,Australia,Battery storage,6206.23,9.965671127,-84.1754231,-25.56076406,134.3760786
CRI,BEL,Costa Rica,Belgium,Battery storage,41.5,9.965671127,-84.1754231,50.65244096,4.580834114
CRI,BEL,Costa Rica,Belgium,Hydroelectric,25,9.965671127,-84.1754231,50.65244096,4.580834114
CRI,BEL,Costa Rica,Belgium,Solar Products,18960.59,9.965671127,-84.1754231,50.65244096,4.580834114
CRI,BEL,Costa Rica,Belgium,Wind Products,294.35,9.965671127,-84.1754231,50.65244096,4.580834114
CRI,BLZ,Costa Rica,Belize,Battery storage,1255.6,9.965671127,-84.1754231,17.19708991,-88.70342125
CRI,BLZ,Costa Rica,Belize,Solar Products,418.74,9.965671127,-84.1754231,17.19708991,-88.70342125
CRI,BRA,Costa Rica,Brazil,Hydroelectric,2841.72,9.965671127,-84.1754231,-10.80677364,-53.05434004
CRI,BRA,Costa Rica,Brazil,Wind Products,116.76,9.965671127,-84.1754231,-10.80677364,-53.05434004
CRI,BRB,Costa Rica,Barbados,Solar Products,3321.83,9.965671127,-84.1754231,,
CRI,BRB,Costa Rica,Barbados,Wind Products,2610.29,9.965671127,-84.1754231,,
CRI,CAN,Costa Rica,Canada,Battery storage,1265.89,9.965671127,-84.1754231,57.7487688,-101.5698221
CRI,CAN,Costa Rica,Canada,Biomass,11.9,9.965671127,-84.1754231,57.7487688,-101.5698221
CRI,CAN,Costa Rica,Canada,Hydroelectric,67500,9.965671127,-84.1754231,57.7487688,-101.5698221
CRI,CAN,Costa Rica,Canada,Solar Products,47399.36,9.965671127,-84.1754231,57.7487688,-101.5698221
CRI,CAN,Costa Rica,Canada,Wind Products,150428.62,9.965671127,-84.1754231,57.7487688,-101.5698221
CRI,CHL,Costa Rica,Chile,Solar Products,59692.13,9.965671127,-84.1754231,-37.34183187,-71.67094512
CRI,CHL,Costa Rica,Chile,Wind Products,1120,9.965671127,-84.1754231,-37.34183187,-71.67094512
CRI,CHN,Costa Rica,China,Battery storage,3072.8,9.965671127,-84.1754231,36.60943038,103.8653613
CRI,CHN,Costa Rica,China,Biomass,15424.06,9.965671127,-84.1754231,36.60943038,103.8653613
CRI,CHN,Costa Rica,China,EV,652,9.965671127,-84.1754231,36.60943038,103.8653613
CRI,CHN,Costa Rica,China,Solar Products,7696.68,9.965671127,-84.1754231,36.60943038,103.8653613
CRI,CHN,Costa Rica,China,Wind Products,2082174.5,9.965671127,-84.1754231,36.60943038,103.8653613
CRI,COL,Costa Rica,Colombia,Battery storage,12,9.965671127,-84.1754231,3.927213863,-73.07773209
CRI,COL,Costa Rica,Colombia,Biomass,1534.59,9.965671127,-84.1754231,3.927213863,-73.07773209
CRI,COL,Costa Rica,Colombia,Hydroelectric,86776.6,9.965671127,-84.1754231,3.927213863,-73.07773209
CRI,COL,Costa Rica,Colombia,Solar Products,100361.33,9.965671127,-84.1754231,3.927213863,-73.07773209
CRI,COL,Costa Rica,Colombia,Wind Products,104075,9.965671127,-84.1754231,3.927213863,-73.07773209
CRI,CUB,Costa Rica,Cuba,Battery storage,1124,9.965671127,-84.1754231,21.63175154,-78.96068491
CRI,CUB,Costa Rica,Cuba,Wind Products,2326.48,9.965671127,-84.1754231,21.63175154,-78.96068491
CRI,DEU,Costa Rica,Germany,Battery storage,239868.92,9.965671127,-84.1754231,51.13372269,10.28848509
CRI,DEU,Costa Rica,Germany,Solar Products,584849.42,9.965671127,-84.1754231,51.13372269,10.28848509
CRI,DEU,Costa Rica,Germany,Wind Products,12287.73,9.965671127,-84.1754231,51.13372269,10.28848509
CRI,DNK,Costa Rica,Denmark,Solar Products,2300.88,9.965671127,-84.1754231,56.21962624,9.310777784
CRI,DNK,Costa Rica,Denmark,Wind Products,121129.44,9.965671127,-84.1754231,56.21962624,9.310777784
CRI,DOM,Costa Rica,Dominican Rep.,Biomass,11556.53,9.965671127,-84.1754231,18.88448709,-70.46235846
CRI,DOM,Costa Rica,Dominican Rep.,Hydroelectric,11359.58,9.965671127,-84.1754231,18.88448709,-70.46235846
CRI,DOM,Costa Rica,Dominican Rep.,Solar Products,11291.35,9.965671127,-84.1754231,18.88448709,-70.46235846
CRI,DOM,Costa Rica,Dominican Rep.,Wind Products,6520.91,9.965671127,-84.1754231,18.88448709,-70.46235846
CRI,ECU,Costa Rica,Ecuador,Battery storage,456,9.965671127,-84.1754231,-1.454771706,-78.38416675
CRI,ECU,Costa Rica,Ecuador,Biomass,79.5,9.965671127,-84.1754231,-1.454771706,-78.38416675
CRI,ECU,Costa Rica,Ecuador,Hydroelectric,3389.54,9.965671127,-84.1754231,-1.454771706,-78.38416675
CRI,ECU,Costa Rica,Ecuador,Solar Products,30918.18,9.965671127,-84.1754231,-1.454771706,-78.38416675
CRI,ECU,Costa Rica,Ecuador,Wind Products,380.84,9.965671127,-84.1754231,-1.454771706,-78.38416675
CRI,ESP,Costa Rica,Spain,Battery storage,16998.3,9.965671127,-84.1754231,40.34865611,-3.617020602
CRI,ESP,Costa Rica,Spain,Biomass,699.33,9.965671127,-84.1754231,40.34865611,-3.617020602
CRI,ESP,Costa Rica,Spain,Hydroelectric,317.55,9.965671127,-84.1754231,40.34865611,-3.617020602
CRI,ESP,Costa Rica,Spain,Solar Products,1683.408,9.965671127,-84.1754231,40.34865611,-3.617020602
CRI,ESP,Costa Rica,Spain,Wind Products,14656.43,9.965671127,-84.1754231,40.34865611,-3.617020602
CRI,GBR,Costa Rica,United Kingdom,Battery storage,62056.75,9.965671127,-84.1754231,53.88335871,-2.657992979
CRI,GBR,Costa Rica,United Kingdom,Solar Products,1565.6,9.965671127,-84.1754231,53.88335871,-2.657992979
CRI,GBR,Costa Rica,United Kingdom,Wind Products,18300.31,9.965671127,-84.1754231,53.88335871,-2.657992979
CRI,GIN,Costa Rica,Guinea,Hydroelectric,495.76,9.965671127,-84.1754231,10.44827288,-11.06085374
CRI,GTM,Costa Rica,Guatemala,Battery storage,8673.01,9.965671127,-84.1754231,15.69936061,-90.36945836
CRI,GTM,Costa Rica,Guatemala,Biomass,96794.54,9.965671127,-84.1754231,15.69936061,-90.36945836
CRI,GTM,Costa Rica,Guatemala,Hydroelectric,38189.89,9.965671127,-84.1754231,15.69936061,-90.36945836
CRI,GTM,Costa Rica,Guatemala,Solar Products,584092.26,9.965671127,-84.1754231,15.69936061,-90.36945836
CRI,GTM,Costa Rica,Guatemala,Wind Products,168136.49,9.965671127,-84.1754231,15.69936061,-90.36945836
CRI,HKG,Costa Rica,"China, Hong Kong SAR",Battery storage,1280.65,9.965671127,-84.1754231,22.3193,114.1694
CRI,HKG,Costa Rica,"China, Hong Kong SAR",Solar Products,8886.15,9.965671127,-84.1754231,22.3193,114.1694
CRI,HND,Costa Rica,Honduras,Battery storage,69457.35,9.965671127,-84.1754231,14.82294708,-86.58996384
CRI,HND,Costa Rica,Honduras,Biomass,10178.73,9.965671127,-84.1754231,14.82294708,-86.58996384
CRI,HND,Costa Rica,Honduras,Hydroelectric,19724.9,9.965671127,-84.1754231,14.82294708,-86.58996384
CRI,HND,Costa Rica,Honduras,Solar Products,182316.55,9.965671127,-84.1754231,14.82294708,-86.58996384
CRI,HND,Costa Rica,Honduras,Wind Products,641361.1,9.965671127,-84.1754231,14.82294708,-86.58996384
CRI,HTI,Costa Rica,Haiti,Solar Products,455.31,9.965671127,-84.1754231,18.90070069,-72.65801331
CRI,HUN,Costa Rica,Hungary,Biomass,5576.08,9.965671127,-84.1754231,47.19995117,19.35762863
CRI,IND,Costa Rica,India,Wind Products,20277,9.965671127,-84.1754231,22.92500641,79.59370376
CRI,IRL,Costa Rica,Ireland,Battery storage,108855.4,9.965671127,-84.1754231,53.18059121,-8.010236545
CRI,IRL,Costa Rica,Ireland,Solar Products,3071.13,9.965671127,-84.1754231,53.18059121,-8.010236545
CRI,IRL,Costa Rica,Ireland,Wind Products,985.78,9.965671127,-84.1754231,53.18059121,-8.010236545
CRI,ITA,Costa Rica,Italy,Hydroelectric,9459.29,9.965671127,-84.1754231,43.47247611,12.21947649
CRI,ITA,Costa Rica,Italy,Solar Products,1843.13,9.965671127,-84.1754231,43.47247611,12.21947649
CRI,JAM,Costa Rica,Jamaica,Hydroelectric,1466.99,9.965671127,-84.1754231,18.13763613,-77.3242548
CRI,JAM,Costa Rica,Jamaica,Wind Products,248767.5,9.965671127,-84.1754231,18.13763613,-77.3242548
